time/time_elapsed,time/iterations,custom/max_height,rollout/ep_len_mean,rollout/ep_rew_mean,custom/current_screen,time/fps,time/total_timesteps,train/approx_kl,train/loss,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/policy_gradient_loss
91182,562,442.0,8.88,227.04915390000005,2,0,71936,0.011012785,1791.7679443359375,0.01875,2804,0.0001,-0.08802136927843093,-8.463859558105469e-06,0.2,4744.772875976562,-0.0058248300105333325
91350,563,442.0,8.92,226.98334193000002,2,0,72064,0.001228102,876.9428100585938,0.00625,2809,0.0001,-0.079712176322937,-0.00011169910430908203,0.2,1804.6247802734374,-0.0025823082774877547
91512,564,442.0,9.01,223.45715145999998,2,0,72192,0.0006708596,872.847900390625,0.0046875,2814,0.0001,-0.0903660848736763,0.0003826022148132324,0.2,1696.282568359375,-0.0004372358322143555
91680,565,442.0,9.05,223.40992924000003,2,0,72320,0.0006713653,2352.512939453125,0.00625,2819,0.0001,-0.08071263357996941,0.22232139110565186,0.2,4541.1783447265625,-0.007128110714256763
91847,566,538.0,9.02,220.35470701999998,2,0,72448,2.5192276e-07,844.9219970703125,0.0,2824,0.0001,-0.064414107427001,-0.0003368854522705078,0.2,1718.9999633789062,-5.32202422618866e-05
92015,567,650.0,9.05,220.31102015,2,0,72576,0.0031257244,3035.12841796875,0.0109375,2829,0.0001,-0.08063370510935783,-1.2278556823730469e-05,0.2,5179.70390625,-0.005566233117133379
92184,568,442.0,8.99,223.50513126000004,2,0,72704,5.8894046e-05,848.510498046875,0.0,2834,0.0001,-0.07807650938630104,-0.0004216432571411133,0.2,1641.155908203125,-0.00046175969764590264
92350,569,538.0,9.02,223.45866661,2,0,72832,0.00010225177,839.4046630859375,0.0,2839,0.0001,-0.08408296033740044,-0.0003542900085449219,0.2,1688.6671142578125,-0.0009002527222037315
92518,570,538.0,9.12,223.36144439,2,0,72960,0.0014286018,802.7195434570312,0.003125,2844,0.0001,-0.10414546430110931,-0.0004342794418334961,0.2,1631.06943359375,-0.0002499417401850224
92685,571,442.0,9.06,223.69788882999998,2,0,73088,0.0004901984,669.670166015625,0.003125,2849,0.0001,-0.09264815002679824,0.001614391803741455,0.2,1371.5348754882812,-0.002968091145157814
92852,572,538.0,9.03,223.73677772000002,2,0,73216,0.0014742902,1615.225341796875,0.003125,2854,0.0001,-0.10127694755792618,-3.814697265625e-06,0.2,4459.736840820313,-0.004941600188612938
93019,573,442.0,9.09,226.76898406000004,2,0,73344,0.00014829589,810.9761352539062,0.0,2859,0.0001,-0.11095169857144356,-0.00034499168395996094,0.2,1616.5009399414062,-0.0008740616962313652
93186,574,442.0,9.1,223.65820629,2,0,73472,0.00011773268,771.68408203125,0.0,2864,0.0001,-0.11802249625325203,-0.0004813671112060547,0.2,1524.1638549804688,0.0008336424827575684
93360,575,538.0,9.38,223.42702169000003,2,0,73600,0.0033601462,2427.0439453125,0.0125,2869,0.0001,-0.13124944195151328,5.364418029785156e-07,0.2,4379.352734375,-0.0060984170064330104
93534,576,626.0,9.54,217.31392889999998,2,0,73728,0.016763965,462.7874755859375,0.0296875,2874,0.0001,-0.13323506638407706,0.0005577802658081055,0.2,1031.8327880859374,-0.01331641422584653
93700,577,626.0,9.52,217.32974087,2,0,73856,0.030542165,2080.932861328125,0.0484375,2879,0.0001,-0.09848760291934014,-9.894371032714844e-06,0.2,3729.4982666015626,-0.01713457554578781
93870,578,442.0,9.48,220.51551865000005,2,0,73984,0.0075892177,729.920166015625,0.015625,2884,0.0001,-0.08177898228168487,0.0008335709571838379,0.2,1458.6481811523438,-0.0005795616656541824
94037,579,650.0,9.52,220.45996309000006,2,0,74112,2.8950628e-05,786.6279907226562,0.0,2889,0.0001,-0.07126552239060402,-0.0005218982696533203,0.2,1543.7253295898438,1.3047084212303162e-05
94207,580,442.0,9.53,217.11631230000003,2,0,74240,1.0413583e-05,730.7014770507812,0.0,2894,0.0001,-0.07438181564211846,-0.00037932395935058594,0.2,1394.8704956054687,-0.00018867915496230127
94375,581,442.0,9.48,217.14686785000006,2,0,74368,0.008066064,2577.74755859375,0.0140625,2899,0.0001,-0.08705553263425828,0.20382142066955566,0.2,4134.4884033203125,-0.0037162297405302523
94543,582,650.0,9.24,220.47408664000002,2,0,74496,6.354367e-05,772.58642578125,0.0,2904,0.0001,-0.0655237551778555,-0.0005164146423339844,0.2,1466.3408813476562,-0.00022906735539436341
94710,583,538.0,9.0,223.54872100000003,2,0,74624,8.6328015e-05,704.7018432617188,0.0,2909,0.0001,-0.07598122842609882,-0.0004636049270629883,0.2,1476.3383666992188,-0.00015448108315467833
94877,584,490.0,8.98,223.58568681,2,0,74752,0.0063244435,2622.466552734375,0.0140625,2914,0.0001,-0.07676407881081104,-5.125999450683594e-06,0.2,4323.759692382812,-0.005339666269719601
95041,585,442.0,8.96,223.61346459,2,0,74880,0.0009037326,616.546142578125,0.0046875,2919,0.0001,-0.08711153715848922,0.0011875629425048828,0.2,1324.06923828125,0.0006206321064382792
95207,586,490.0,8.91,223.68013126000002,2,0,75008,9.8841265e-06,752.0662841796875,0.0,2924,0.0001,-0.0655006155371666,-0.0007846355438232422,0.2,1527.6975708007812,0.00022089481353759766
95375,587,442.0,8.88,227.03013126000005,2,0,75136,0.00021301024,641.448974609375,0.0,2929,0.0001,-0.06942684203386307,-0.000531315803527832,0.2,1390.7879150390625,-0.001355563383549452
95538,588,442.0,8.87,227.04679792999997,2,0,75264,1.2554228e-06,705.9697875976562,0.0,2934,0.0001,-0.07727033905684948,0.0017417073249816895,0.2,1431.47275390625,1.6025826334953307e-05
95705,589,442.0,8.93,226.98483212000002,2,0,75392,0.00032492355,701.09228515625,0.0015625,2939,0.0001,-0.0964484304189682,0.0010421276092529297,0.2,1385.9070556640625,-0.0006819660775363445
95873,590,490.0,8.97,226.94114525,2,0,75520,0.00029445533,779.862548828125,0.0015625,2944,0.0001,-0.08648741506040096,-1.6820149421691895,0.2,1617.8619995117188,-0.004288079356774688
96033,591,442.0,8.9,227.00225635999996,2,0,75648,0.002267132,2630.473876953125,0.0046875,2949,0.0001,-0.09483035132288933,2.7120113372802734e-05,0.2,4240.805688476563,-0.004937752336263657
96197,592,626.0,8.9,227.00225636,2,0,75776,0.0001596557,691.159423828125,0.0,2954,0.0001,-0.08141170255839825,-0.0004725456237792969,0.2,1456.979052734375,-6.48645218461752e-05
96364,593,442.0,8.91,226.98558969,2,0,75904,0.00035791844,636.2879028320312,0.003125,2959,0.0001,-0.08795506060123444,-0.00043332576751708984,0.2,1368.458251953125,-0.0006812675856053829
96528,594,442.0,8.95,226.93483211000006,2,0,76032,7.679686e-06,696.589599609375,0.0,2964,0.0001,-0.0863264586776495,0.0006909966468811035,0.2,1341.4847778320313,-0.00027708318084478377
96696,595,442.0,8.97,226.90705433,2,0,76160,0.00011524325,648.4149169921875,0.0,2969,0.0001,-0.09801663979887962,-0.00035881996154785156,0.2,1279.8479125976562,-0.0015376859344542026
96865,596,626.0,9.01,226.87457570000004,2,0,76288,2.2212975e-05,638.1993408203125,0.0,2974,0.0001,-0.09182061105966569,-0.00024878978729248047,0.2,1254.6018432617188,-0.0005402514711022377
97037,597,442.0,8.91,226.71035348,2,0,76416,0.0005704728,560.9732055664062,0.0046875,2979,0.0001,-0.11093181595206261,0.000769495964050293,0.2,1115.221337890625,-0.001827787421643734
97197,598,442.0,8.95,226.65479792000002,2,0,76544,0.034440644,1209.782958984375,0.012152777777777778,2984,0.0001,-0.10051518927017848,-5.2928924560546875e-05,0.2,1864.7132839626736,-0.010473855460683504
97366,599,490.0,9.06,226.55672100000004,2,0,76672,0.00046923012,657.7761840820312,0.003125,2989,0.0001,-0.06308236233890056,-0.0004069805145263672,0.2,1293.1387573242187,-0.0004152772948145866
97532,600,626.0,9.0,222.84283211000002,2,0,76800,0.0012293174,529.3109741210938,0.009375,2994,0.0001,-0.08890434205532075,0.0005125999450683594,0.2,1081.609796142578,-0.0051303434185683726
97701,601,650.0,8.99,222.856721,2,0,76928,0.0011236854,1301.2664794921875,0.00625,2999,0.0001,-0.09292277470231056,-1.0251998901367188e-05,0.2,3205.1112426757813,-0.006644648965448141
97866,602,538.0,8.94,222.92338766999998,2,0,77056,0.00063698785,586.7666625976562,0.003125,3004,0.0001,-0.10091181248426437,-0.00022733211517333984,0.2,1142.6388427734375,-0.0007430908270180225
98035,603,442.0,8.83,223.03172100000006,2,0,77184,0.000495926,552.4317016601562,0.0,3009,0.0001,-0.08531809262931347,-0.00026798248291015625,0.2,1224.6108764648438,-0.0009140374138951301
98202,604,538.0,8.92,219.80342186000001,2,0,77312,0.00055191526,626.4548950195312,0.003125,3014,0.0001,-0.10039999783039093,-0.0002461671829223633,0.2,1185.0277587890625,-0.000880366750061512
98366,605,442.0,8.98,223.13953297,2,0,77440,0.0031888676,789.2588500976562,0.015625,3019,0.0001,-0.10165280029177666,3.6954879760742188e-06,0.2,4049.645617675781,-0.006376407807692885
98533,606,650.0,8.81,223.68483211,2,0,77568,0.012731785,641.8377075195312,0.0546875,3024,0.0001,-0.11336749270558358,-0.00031447410583496094,0.2,1198.26220703125,-0.0012102204374969006
98696,607,442.0,8.72,213.26453296999998,2,0,77696,0.0081723835,592.122802734375,0.0171875,3029,0.0001,-0.11255679801106452,-5.9485435485839844e-05,0.2,1759.9320434570313,-0.006125574884936214
98860,608,442.0,8.66,209.95821984000003,2,0,77824,0.031625837,3335.2822265625,0.05133928571428571,3033,0.0001,-0.13628877699375153,-3.4332275390625e-05,0.2,6186.769810267857,-0.014413692323224885
99036,609,442.0,8.76,209.84625403,2,0,77952,0.012121784,1628.5513916015625,0.0171875,3038,0.0001,-0.1289837546646595,1.4901161193847656e-05,0.2,2639.42841796875,0.009200448077172041
99204,610,442.0,8.77,206.47516124,2,0,78080,0.0028926604,634.282958984375,0.0125,3043,0.0001,-0.14327586814761162,-0.3231339454650879,0.2,1133.1994201660157,-0.0010265157558023929
99368,611,650.0,8.77,206.36457148999997,2,0,78208,0.015732814,1591.0802001953125,0.0109375,3048,0.0001,-0.1495698794722557,-4.9591064453125e-05,0.2,2081.0686096191407,-0.00888624032959342
99531,612,538.0,8.83,202.82984927,2,0,78336,0.025136787,2797.617431640625,0.021875,3053,0.0001,-0.10576217025518417,0.05201441049575806,0.2,5566.19921875,-0.007989365141838789
99699,613,650.0,8.88,202.97462704999998,2,0,78464,0.004339773,2225.259033203125,0.0265625,3058,0.0001,-0.11321336552500724,0.26893842220306396,0.2,4173.516845703125,-0.004510568641126156
99869,614,442.0,9.03,210.08027973000003,2,0,78592,0.00090037566,977.7769775390625,0.003125,3063,0.0001,-0.0799405850470066,-0.0001100301742553711,0.2,1984.012744140625,-0.006408592686057091
100036,615,442.0,9.12,213.35048175000003,2,0,78720,0.006490305,2497.510009765625,0.0078125,3068,0.0001,-0.08393941596150398,0.17234903573989868,0.2,5070.137646484375,-0.004931168258190155
100204,616,626.0,9.08,213.38189199999997,2,0,78848,0.0009712232,470.1923828125,0.0078125,3073,0.0001,-0.11134128272533417,-0.0011317729949951172,0.2,980.3487182617188,-0.0021454650908708573
100372,617,442.0,9.11,210.47987801000002,2,0,78976,0.00010374561,512.6036376953125,0.0,3078,0.0001,-0.11881016045808793,-0.0013833045959472656,0.2,1015.8340454101562,-0.0036085262894630433
100540,618,442.0,8.93,210.5131503,2,0,79104,0.030765094,3847.799072265625,0.010416666666666666,3081,0.0001,-0.0928609271844228,-5.3763389587402344e-05,0.2,5919.795328776042,-0.006804332447548707
100709,619,442.0,9.0,207.41344828,2,0,79232,0.04163426,1105.2615966796875,0.011160714285714286,3085,0.0001,-0.0967674691762243,-0.0002899169921875,0.2,1663.2909894670759,0.011639035706009184
100877,620,538.0,9.15,210.44281580000003,2,0,79360,0.002571356,5183.072265625,0.015625,3090,0.0001,-0.09653263464570046,0.22386252880096436,0.2,8804.05302734375,0.0010661903768777847
101042,621,442.0,9.15,213.70389082999998,2,0,79488,0.00039930828,443.5940856933594,0.003125,3095,0.0001,-0.08023889213800431,-0.002024412155151367,0.2,896.0988098144531,-0.0013698446564376354
101204,622,442.0,9.09,210.39075951999996,2,0,79616,0.0006016954,425.8288879394531,0.0015625,3100,0.0001,-0.09795082211494446,0.013276159763336182,0.2,917.3843322753906,-0.002948125917464495
101370,623,442.0,9.09,210.3935373,2,0,79744,0.005370388,1578.0601806640625,0.01875,3105,0.0001,-0.07984711527824402,-0.0002396106719970703,0.2,2561.467578125,-0.013382018823176623
101540,624,442.0,9.15,216.58727900000002,2,0,79872,0.0014036121,489.1909484863281,0.0109375,3110,0.0001,-0.0840896300971508,-0.0017552375793457031,0.2,955.9701721191407,-0.0004551665857434273
101708,625,538.0,9.21,219.91035592,2,0,80000,0.00036876416,464.8231201171875,0.0015625,3115,0.0001,-0.09251547753810882,0.021315038204193115,0.2,899.7369506835937,-0.0015824145637452602
101874,626,538.0,9.09,226.53644683000002,2,0,80128,0.00013893796,423.707763671875,0.0,3120,0.0001,-0.07620647698640823,-0.0019321441650390625,0.2,946.7118347167968,-0.0001388438045978546
102040,627,442.0,8.98,226.65674597000006,2,0,80256,1.374539e-05,410.26190185546875,0.0,3125,0.0001,-0.0743608184158802,-0.0016460418701171875,0.2,880.8431091308594,-0.00014300448819994926
102206,628,650.0,8.9,226.74087296000002,2,0,80384,2.3813918e-06,462.4690856933594,0.0,3130,0.0001,-0.07442075312137604,-0.001766204833984375,0.2,963.5571044921875,-0.00018521538004279137
102370,629,442.0,8.86,226.76789316000003,2,0,80512,7.16662e-05,467.9623107910156,0.0,3135,0.0001,-0.08846052214503289,-0.0019532442092895508,0.2,938.4898681640625,-0.00037594716995954515
102539,630,442.0,8.89,226.74011538000002,2,0,80640,0.0035549616,1063.11865234375,0.0125,3140,0.0001,-0.07576541304588318,-0.0003528594970703125,0.2,1528.8048706054688,-0.007697859685868025
102708,631,442.0,8.93,223.12946459,2,0,80768,0.00027224934,437.8111877441406,0.0015625,3145,0.0001,-0.08078895285725593,-0.0016984939575195312,0.2,855.9791137695313,-0.0007634683512151242
102879,632,626.0,8.94,223.13700427000006,2,0,80896,0.003839923,2434.0615234375,0.00625,3150,0.0001,-0.07193712219595909,0.384513258934021,0.2,6248.447119140625,-0.0037320231087505816
103048,633,442.0,8.93,223.14811538,2,0,81024,0.0029589003,442.19866943359375,0.009375,3155,0.0001,-0.07817472591996193,0.009861648082733154,0.2,863.9193298339844,-0.004456065967679024
103214,634,442.0,8.98,223.08902447000003,2,0,81152,3.0365773e-06,466.2515869140625,0.0,3160,0.0001,-0.06642887853085995,-0.0032548904418945312,0.2,853.175390625,-0.00041648680344223975
103383,635,650.0,8.98,223.08902447000003,2,0,81280,2.4256762e-05,385.96490478515625,0.0,3165,0.0001,-0.08621063902974128,-0.0021677017211914062,0.2,832.8197631835938,7.265377789735794e-05
103554,636,626.0,9.19,222.23722648999998,2,0,81408,8.667214e-05,415.55633544921875,0.0,3170,0.0001,-0.07450496107339859,-0.0020543336868286133,0.2,857.4767822265625,-0.000831123348325491
103718,637,650.0,9.16,222.26222649,2,0,81536,0.001674172,2721.5791015625,0.0046875,3175,0.0001,-0.08383017182350158,0.4829391837120056,0.2,6534.37373046875,-0.004211414977908135
103886,638,442.0,9.07,219.68267092999997,2,0,81664,0.00016307784,402.6340637207031,0.0,3180,0.0001,-0.0670434970408678,-0.002997756004333496,0.2,803.00625,-0.0011125502176582813
104051,639,442.0,9.11,219.61124236000003,2,0,81792,0.022954965,5021.599609375,0.013671875,3184,0.0001,-0.06247807154431939,-4.2557716369628906e-05,0.2,8220.889892578125,-0.007164961076341569
104215,640,442.0,9.12,219.61594322000002,2,0,81920,0.0022420492,379.5616149902344,0.0125,3189,0.0001,-0.07157134339213371,-0.0035750865936279297,0.2,794.1285034179688,0.004272189689800143
104380,641,490.0,9.1,219.64447858000005,2,0,82048,0.0005372311,414.9151916503906,0.00625,3194,0.0001,-0.08855355530977249,-0.0025178194046020508,0.2,853.2961547851562,0.0034025578759610655
104551,642,442.0,9.36,219.41253414000002,2,0,82176,0.00048410008,382.0067443847656,0.003125,3199,0.0001,-0.08962746933102608,-0.0026702880859375,0.2,785.821337890625,-0.0013766599353402854
104716,643,650.0,9.22,223.58453414000007,2,0,82304,0.0073957276,282.86761474609375,0.015625,3204,0.0001,-0.1009138785302639,0.025367915630340576,0.2,574.6241729736328,-0.007468665577471256
104884,644,490.0,9.16,220.07586748000003,2,0,82432,0.00072623556,396.1658020019531,0.00625,3209,0.0001,-0.08057523407042026,-0.0028939247131347656,0.2,815.6015380859375,0.00037753339856863024
105053,645,442.0,9.23,220.04650239999998,2,0,82560,0.0006991774,383.63067626953125,0.003125,3214,0.0001,-0.0751967892050743,0.0031663179397583008,0.2,2020.7892517089845,-0.007145988289266825
105217,646,538.0,9.18,226.33194684000006,2,0,82688,0.00017408375,1824.4041748046875,0.0015625,3219,0.0001,-0.09417983889579773,-9.413735389709473,0.2,2260.6737854003904,1.4146044850349427e-05
105383,647,442.0,9.16,226.34113487000002,2,0,82816,8.141622e-06,366.3517761230469,0.0,3224,0.0001,-0.07788756117224693,0.01466459035873413,0.2,749.8807434082031,-0.000601592380553484
105550,648,626.0,9.17,226.3264884000001,2,0,82944,0.00049906457,391.49615478515625,0.003125,3229,0.0001,-0.1038344919681549,-0.0023326873779296875,0.2,773.8029602050781,-0.003771098610013723
105720,649,490.0,9.1,222.27192491000005,2,0,83072,8.123694e-05,1479.3868408203125,0.0,3234,0.0001,-0.10448202714323998,-1.75077223777771,0.2,2430.6952270507813,0.0014913120307028294
105889,650,442.0,9.19,222.21279793000002,2,0,83200,0.0031164936,1024.1722412109375,0.0171875,3239,0.0001,-0.10639266669750214,0.0004399418830871582,0.2,2739.856689453125,-0.008688620012253522
106058,651,490.0,9.25,225.72146459000004,2,0,83328,0.00025753025,327.6756896972656,0.0015625,3244,0.0001,-0.0904111884534359,0.017273247241973877,0.2,649.6692626953125,-0.0008186612278223038
106228,652,442.0,9.21,222.3471972,2,0,83456,0.0020818682,319.152587890625,0.0046875,3249,0.0001,-0.08521116748452187,-0.0013579130172729492,0.2,661.3595825195313,-0.0009009700268507003
106397,653,490.0,9.32,222.25467583999998,2,0,83584,0.0076210336,295.4987487792969,0.0109375,3254,0.0001,-0.08660331256687641,0.0010117292404174805,0.2,1174.1771423339844,-0.010479501402005553
106559,654,650.0,9.42,222.14548781000002,2,0,83712,0.00278212,264.6398620605469,0.015625,3259,0.0001,-0.09344585239887238,0.013446688652038574,0.2,562.1405334472656,-0.00463092029094696
106729,655,626.0,9.47,222.09463311000002,2,0,83840,0.00035483297,278.24224853515625,0.0015625,3264,0.0001,-0.07438495755195618,0.008801162242889404,0.2,596.5227905273438,-0.0007915075868368149
106897,656,626.0,9.39,226.29856528999997,2,0,83968,0.00022396725,323.8257751464844,0.0,3269,0.0001,-0.07320899404585361,-0.0012471675872802734,0.2,618.7363525390625,-0.000710782129317522
107062,657,442.0,9.4,226.27965503000004,2,0,84096,8.108048e-05,321.57177734375,0.0,3274,0.0001,-0.06990752443671226,-5.3128485679626465,0.2,1639.737255859375,-0.00014569077175110578
107229,658,650.0,9.37,226.31854392000002,2,0,84224,0.00058374554,614.2357177734375,0.003125,3279,0.0001,-0.0741571269929409,-5.95944881439209,0.2,1700.482763671875,-0.0019115678034722805
107392,659,442.0,9.44,226.50498836000003,2,0,84352,0.0005295668,292.3814392089844,0.003125,3284,0.0001,-0.06911709979176521,-0.0007132291793823242,0.2,663.82431640625,-0.0001897500827908516
107554,660,442.0,9.29,226.62891997000003,2,0,84480,0.007895481,2514.254150390625,0.0140625,3289,0.0001,-0.07859430611133575,-3.063678741455078e-05,0.2,3968.4137939453126,-0.007306244410574436
107732,661,626.0,9.72,218.61067365999995,2,0,84608,0.019153731,357.0680847167969,0.065625,3294,0.0001,-0.1385646715760231,0.001707315444946289,0.2,632.9132751464844,-0.01817051079124212
107916,662,490.0,10.24,210.21740048,2,0,84736,0.0036324412,4908.751953125,0.028125,3299,0.0001,-0.17238085418939592,0.018612921237945557,0.2,10778.848828125,0.016003502532839775
108097,663,442.0,10.84,203.10708882,2,0,84864,0.0017565275,6012.83203125,0.00625,3304,0.0001,-0.20912966132164001,0.07528972625732422,0.2,12013.25986328125,-0.006790888775140047
108273,664,442.0,11.21,196.74494596999997,2,0,84992,0.0080314465,2628.09765625,0.0640625,3309,0.0001,-0.1885640949010849,0.26476502418518066,0.2,5941.58330078125,-0.01034989757463336
108436,665,538.0,11.44,196.56756502,2,0,85120,0.005584272,5093.5380859375,0.0390625,3314,0.0001,-0.16365059465169907,0.26368600130081177,0.2,9402.053564453125,-0.010066891834139825
108604,666,442.0,11.35,196.62738436000004,2,0,85248,0.009344549,554.513916015625,0.03125,3319,0.0001,-0.14671510681509972,-1.4241735935211182,0.2,786.0254852294922,-0.010496882535517216
108772,667,442.0,11.47,193.42216215,2,0,85376,0.00023750542,320.138671875,0.0,3324,0.0001,-0.0956886351108551,0.008683264255523682,0.2,575.0948883056641,-0.00022159162908792497
108945,668,490.0,11.53,196.51627327000003,2,0,85504,0.0020761178,2913.680908203125,0.0078125,3329,0.0001,-0.09347904250025749,0.005683183670043945,0.2,4196.806323242187,-0.008836687635630369
109118,669,442.0,11.75,193.22603518000003,2,0,85632,0.0032763258,2787.982421875,0.0140625,3334,0.0001,-0.09328427016735077,0.3172219395637512,0.2,4989.267578125,-0.0058514361269772054
109283,670,442.0,11.05,201.45440937,2,0,85760,0.0015766486,573.5283203125,0.009375,3339,0.0001,-0.07571293860673904,0.09052443504333496,0.2,1871.9877319335938,-0.002677908632904291
109447,671,442.0,9.95,216.95949636,2,0,85888,0.0006912523,351.1773376464844,0.0078125,3344,0.0001,-0.06644709855318069,-0.0004913806915283203,0.2,631.2584167480469,-0.00012637320905923844
109615,672,442.0,9.5,223.41449634999998,2,0,86016,4.367996e-05,316.99676513671875,0.0,3349,0.0001,-0.05433860383927822,-0.00038421154022216797,0.2,607.3802551269531,-0.00030629681423306466
109780,673,442.0,9.34,223.50176186000004,2,0,86144,2.8029084e-05,287.99774169921875,0.0,3354,0.0001,-0.06088810674846172,-0.00034868717193603516,0.2,655.8329284667968,-0.000140221044421196
109943,674,538.0,9.22,226.71531740999998,2,0,86272,0.00065649115,266.77252197265625,0.003125,3359,0.0001,-0.05960590019822121,-0.00012862682342529297,0.2,559.1338745117188,-0.0024756046012043955
110113,675,442.0,9.21,226.73615074000008,2,0,86400,2.7814414e-05,292.01324462890625,0.0,3364,0.0001,-0.05345634482800961,-0.00034248828887939453,0.2,611.1084716796875,0.00032326150685548785
110282,676,538.0,9.0,230.01527772000006,2,0,86528,0.0032430277,283.45709228515625,0.00625,3369,0.0001,-0.06420961059629918,-0.9482920169830322,0.2,692.33056640625,-0.0024861048441380262
110446,677,538.0,8.91,226.70694437999998,2,0,86656,2.9874966e-05,249.48391723632812,0.0,3374,0.0001,-0.04546056650578976,1.2576580047607422e-05,0.2,556.1814910888672,1.8956512212753297e-05
110615,678,442.0,8.89,226.73194438000002,2,0,86784,0.008069966,931.835205078125,0.00625,3379,0.0001,-0.04625129923224449,-7.462501525878906e-05,0.2,1177.6352508544921,-0.01117350421845913
110777,679,538.0,8.9,226.72083327,2,0,86912,1.4672056e-05,275.7525634765625,0.0,3384,0.0001,-0.044762447476387024,-7.545948028564453e-05,0.2,556.17919921875,-0.0003147405572235584
110943,680,650.0,8.89,226.73472216000005,2,0,87040,4.1042455e-05,299.14306640625,0.0,3389,0.0001,-0.047694170475006105,-0.000152587890625,0.2,576.2226837158203,-0.0003827972337603569
111109,681,442.0,8.89,226.73591263000003,2,0,87168,3.2906886e-05,243.25765991210938,0.0,3394,0.0001,-0.06018073447048664,0.04516559839248657,0.2,522.3894927978515,-0.0006940786726772786
111278,682,442.0,8.81,226.7956348499999,2,0,87296,0.00015164213,232.51239013671875,0.0,3399,0.0001,-0.06348094046115875,-8.761882781982422e-05,0.2,534.5322174072265,-0.0009387776255607605
111441,683,650.0,8.75,226.87619041,2,0,87424,0.00018934952,275.0566101074219,0.0,3404,0.0001,-0.06965174339711666,-4.982948303222656e-05,0.2,549.8088470458985,-0.0025266400538384915
111606,684,442.0,9.0,230.06507931,2,0,87552,0.0005727308,291.78790283203125,0.0,3409,0.0001,-0.08916162177920342,-9.822845458984375e-05,0.2,577.0267150878906,-0.007020339462906122
111782,685,442.0,9.38,225.51853386000002,2,0,87680,0.00023781927,207.3726348876953,0.0,3414,0.0001,-0.11241852045059204,0.0481334924697876,0.2,398.9300506591797,0.00162349883466959
111951,686,442.0,9.42,225.48718465,2,0,87808,0.005908024,3603.1328125,0.028125,3419,0.0001,-0.09837105944752693,0.33793264627456665,0.2,5777.790771484375,-0.0072749251499772075
112122,687,650.0,9.49,225.42250210999998,2,0,87936,0.000752972,231.19882202148438,0.003125,3424,0.0001,-0.07432463280856609,-9.703636169433594e-05,0.2,465.8717315673828,-0.0014443926513195038
112291,688,626.0,9.46,225.46139099999996,2,0,88064,0.0004271553,205.0150909423828,0.003125,3429,0.0001,-0.07535501793026925,0.036622583866119385,0.2,432.8943328857422,-0.001282711885869503
112460,689,442.0,9.56,225.37244107000006,2,0,88192,0.010322606,249.55035400390625,0.0140625,3434,0.0001,-0.06371055506169795,-4.172325134277344e-06,0.2,511.5430206298828,-0.0012642752379179
112629,690,650.0,9.58,225.34744106999997,2,0,88320,0.0014001359,254.85980224609375,0.00625,3439,0.0001,-0.05210146009922027,-0.00032460689544677734,0.2,422.7128540039063,-0.0040315622463822365
112797,691,442.0,9.61,225.31410774000008,2,0,88448,9.993091e-07,251.82400512695312,0.0,3444,0.0001,-0.04584554061293602,0.02173638343811035,0.2,494.2810760498047,0.00040089697577059267
112964,692,442.0,9.0,230.06343096000003,2,0,88576,7.5167976e-05,222.6072235107422,0.0,3449,0.0001,-0.048008761182427404,-0.00014162063598632812,0.2,447.60260314941405,-0.000934694055467844
113131,693,626.0,9.01,226.70225881000002,2,0,88704,0.003086436,272.728759765625,0.00625,3454,0.0001,-0.05537740886211395,-0.00014972686767578125,0.2,504.3009460449219,-0.001570842764340341
113295,694,650.0,8.97,226.72805246,2,0,88832,0.0038390388,1227.44677734375,0.00625,3459,0.0001,-0.06368994154036045,3.719329833984375e-05,0.2,3487.1050415039062,-0.005744284950196743
113468,695,442.0,9.01,226.68830887000004,2,0,88960,0.001438851,194.35302734375,0.0078125,3464,0.0001,-0.06318905539810657,0.0174558162689209,0.2,436.3640655517578,-0.0013380270451307298
113635,696,626.0,9.02,223.60965808000003,2,0,89088,0.00041938433,233.45138549804688,0.003125,3469,0.0001,-0.05972791574895382,-8.940696716308594e-06,0.2,414.7906219482422,-0.0020538500510156156
113807,697,442.0,9.03,223.57717944000004,2,0,89216,0.02480005,1001.1267700195312,0.0296875,3474,0.0001,-0.054928873851895335,-1.1920928955078125e-07,0.2,4004.3822387695313,-0.012675957195460797
113971,698,538.0,9.01,223.59940166,2,0,89344,2.4917535e-05,200.86956787109375,0.0,3479,0.0001,-0.04849759675562382,-2.9206275939941406e-05,0.2,403.54669494628905,-0.0008313899859786033
114135,699,442.0,9.03,223.57717944,2,0,89472,8.819625e-06,228.83457946777344,0.0,3484,0.0001,-0.05676824524998665,-0.0002617835998535156,0.2,441.4632141113281,-0.0011866910383105278
114302,700,650.0,8.94,223.90058969,2,0,89600,2.649054e-05,227.4325408935547,0.0,3489,0.0001,-0.05474975109100342,-0.0001671314239501953,0.2,433.20997924804686,-0.0008859817869961261
114465,701,650.0,8.96,217.66236747,2,0,89728,0.038858917,3072.64697265625,0.013392857142857142,3493,0.0001,-0.05220344662666321,7.212162017822266e-06,0.2,4606.468959263393,-0.0050666433359895435
